rid,rTitle,rText 
bmw702,InstaVolt to roll out 200 new rapids across UK,"Would have thought a bigger screen as well, not much chance of giving a readable set of instructions on how to use the charger and total charged to your card. Can see that display being as hard to read as the ones in the Semens AC charge units.
					 "
bmw703,InstaVolt to roll out 200 new rapids across UK,"The instructions on the notice board seem nice and simple. 

Tap card, plug in, press start. Press stop, unplug.
					 "
bmw704,InstaVolt to roll out 200 new rapids across UK,"Yes I must admit low tech = robust for me, so no big flash screen to use, no screen to fail.
					 "
bmw705,InstaVolt to roll out 200 new rapids across UK,"As long as simple means it works all the time that will be great, lots of simple to use charges are what we need.

What about a receipt, to claim the cost back for company cars? Not a major issue for the amount of miles I do, but for some people would that be necessary? 

Sent from my D5803 using Tapatalk
					 "
bmw706,InstaVolt to roll out 200 new rapids across UK,"I'm guessing those circular areas to the sides of the start/stop buttons illuminate to guide the user?
					 "
bmw707,InstaVolt to roll out 200 new rapids across UK,"Robthebank said:
				
					?
				
			
		
		Small digital interface:


	View attachment 56945
	
Click to expand...
	
Interesting to see that the start buttons are the right colours according to Chargeway coding - I wonder if that is deliberate or lucky!

Chargeway: the best electric-car idea you've never heard of

Rats - just looked again and they are start and stop rather than one for each connector.
					 "
bmw708,InstaVolt to roll out 200 new rapids across UK,"That is the Chargepoint Express 200 rather than the new modular units

CPE200
					 "
bmw709,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		That is the Chargepoint Express 200 rather than the new modular units

CPE200Click to expand...
	
What new modular units?
					 "
bmw710,InstaVolt to roll out 200 new rapids across UK,"TVEV said:
				
					?
				
			
		
		What new modular units?Click to expand...
	
Part of the excitement of InstaVolt signing up with Chargepoint was their 400kW modular system which we hoped they would install ready for all the IPace, Porsche, etc to arrive 

Express Plus
					 "
bmw711,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		Part of the excitement of InstaVolt signing up with Chargepoint was their 400kW modular system which we hoped they would install ready for all the IPace, Porsche, etc to arrive 

Express PlusClick to expand...
	
Ah, I see now.
					 "
bmw712,InstaVolt to roll out 200 new rapids across UK,"Robthebank said:
				
					?
				
			
		
		

	View attachment 56921
	
 

	View attachment 56929
	
 

	View attachment 56937
	
 Here you go: I'm here for 20mins if you need any more picsClick to expand...
	
It actually looks a lot like a Tritium Veefil RT rapid charger.
http://www.tritium.com.au/veefil-rt-product-brochure/

So, it's a rapid charger that is made in Australia by Tritium, shipped over to the USA, Chargepoint add their branding, ship it to the UK, Instavolt install it on behalf of Devon County Council.
Not Chargepoint's modular units, but the Veefil RT units are pretty good if all you're after is a Chademo/CCS unit. Water cooled, and they're quite popular in Scandinavia where they manage to put up with deep snow, cold weather and so on.
Hopeless if you've got a Renault Zoe or BYD.
					 "
bmw713,InstaVolt to roll out 200 new rapids across UK,"Tap your contactless card then use the Start button to start and the Stop button to end...

What is not to like?

Can they roll out quicker please!
					 "
bmw714,InstaVolt to roll out 200 new rapids across UK,"Hoping to see more, can't believe there is a unit with contactless payments, must be upsetting quite a few charge companies with that trick! Wonder if we'll see any in wales
					 "
bmw715,InstaVolt to roll out 200 new rapids across UK,"Stead said:
				
					?
				
			
		
		Hoping to see more, can't believe there is a unit with contactless payments, must be upsetting quite a few charge companies with that trick! Wonder if we'll see any in walesClick to expand...
	
I did email CEO a while ago suggesting Wales and got a fairly positive reply that I posted here.
					 "
bmw716,InstaVolt to roll out 200 new rapids across UK,"Simon Hewison said:
				
					?
				
			
		
		...Hopeless if you've got a Renault Zoe or BYD.Click to expand...
	
Is it only these two brands that the lack of AC affects? And is it all Zoeys?

I was having a quick look on Zapmap and noticed that one EcoT rapid didn't have the Type 2 (43kW) either (I assume that is the missing AC feature?).

How big an issue is it?

This is a CM rapid that does have it...


	
					 "
